"","Row.names","Governorate","District","Place","Longitude","Latitude","total","Master.Families","IDPs.in.Camps.or.transit.camps","School.Building","Mosques.Holly.Shrines","Abandoned.public.buildings.under.construction","Collective.centres","Informal.settlements","Military.Camps","Unknown.or.other","ID","bio5_17","bio6_17","bio10_17","bio11_17","bio12_17","bio13_17","bio14_17","bio15_17","bio16_17","bio17_17","bio18_17","bio19_17","maxtemp","mintemp","meanwarm","meancold"
"109","1096","Anbar","Heet","Kubaisa Al-qadimah",42.61,33.59,510,85,0,0,0,144,0,0,0,0,1096,42.3,2.7,32.7,9.5,111,24,0,86,58,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"110","1097","Anbar","Heet","Al Heet - Smnet Collective",42.614089,33.593634,810,135,0,198,0,66,0,0,0,0,1097,42.3,2.7,32.7,9.5,112,24,0,87,59,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"111","1098","Anbar","Heet","Al Shuqaq",42.614089,33.593634,1500,250,0,0,0,0,0,0,0,0,1098,42.3,2.7,32.7,9.5,112,24,0,87,59,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"112","1099","Anbar","Heet","Hay Al Farouq",42.614089,33.593634,510,85,0,0,0,12,0,0,0,0,1099,42.3,2.7,32.7,9.5,112,24,0,87,59,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"113","11","Basrah","Al-Zubair","Hay Al-hakim 2",47.7052,30.3792,30,5,0,0,0,0,0,0,0,0,11,43.6,6.5,34.5,13.2,137,32,0,92,80,0,0,75,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"114","110","Basrah","Shatt Al-Arab","Al-andalus",47.859167,30.532222,6,1,0,0,0,0,0,0,0,0,110,41.7,6.9,33.7,13.6,154,33,0,95,88,0,0,86,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"115","1100","Anbar","Heet","Hay Al Ma'moun",42.614089,33.593634,540,90,0,0,0,54,0,0,0,0,1100,42.3,2.7,32.7,9.5,112,24,0,87,59,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"116","1101","Anbar","Heet","Kapisah - Hay Al-Sina'y",42.614089,33.593634,1614,269,0,0,42,300,0,0,0,0,1101,42.3,2.7,32.7,9.5,112,24,0,87,59,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"117","1102","Diyala","Ba'quba","Mohamed sakran",44.50572036,33.62063166,348,58,0,0,0,0,0,0,0,0,1102,43.7,4.5,33.6,11.3,173,32,0,88,91,0,0,88,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"118","1103","Diyala","Ba'quba","Al-Hajiyah River",44.42,33.63,450,75,0,0,0,0,0,0,0,0,1103,43.7,4.4,33.6,11.2,167,31,0,90,87,0,0,84,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"119","1104","Anbar","Heet","Hay Al-jam'yah 2",42.843529,33.630026,2754,459,0,0,0,222,0,0,0,0,1104,42.8,3.2,33.1,10,116,27,0,94,65,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"120","1105","Anbar","Heet","Hay Al-Etfa'a",42.830697,33.632506,3768,628,0,0,0,228,0,0,0,0,1105,42.8,3.2,33.1,10,116,28,0,96,66,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"121","1106","Anbar","Heet","Hay Al-Quds",42.819623,33.632755,534,89,0,42,0,108,0,0,0,0,1106,42.8,3.2,33.1,9.9,115,28,0,96,66,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"122","1107","Anbar","Heet","The first jamaiya",42.8405,33.6328,4362,727,0,90,0,486,0,0,0,0,1107,42.8,3.2,33.1,9.9,116,27,0,94,65,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"123","1108","Anbar","Heet","Al Hamadi",42.841823,33.635724,132,22,0,0,0,0,0,0,0,0,1108,42.8,3.2,33.1,10,117,27,0,94,65,0,0,51,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"124","1109","Anbar","Heet","Hay Al-Jabal",42.817702,33.63652,3948,658,0,0,0,312,0,0,0,0,1109,42.8,3.2,33,9.9,115,28,0,96,66,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"125","111","Basrah","Basrah","Al-hakemia",47.817222,30.534167,84,14,0,0,0,0,0,0,0,0,111,41.3,6.8,33.5,13.6,151,33,0,94,86,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"126","1110","Anbar","Heet","Hay Al-Qadisiyah",42.838241,33.637104,600,100,0,0,0,144,0,0,0,0,1110,42.8,3.2,33.1,10,116,27,0,94,65,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"127","1111","Anbar","Heet","Hay al Jury",42.823,33.638446,936,156,0,0,0,0,0,0,0,0,1111,42.8,3.2,33,9.9,115,28,0,96,66,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"128","1112","Anbar","Heet","Al-Ummal",42.81,33.64,3972,662,0,84,0,648,0,0,0,0,1112,42.8,3.2,33.1,9.9,115,28,0,96,66,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"129","1113","Anbar","Heet","Al Salkah",42.827755,33.641776,600,100,0,0,0,102,0,0,0,0,1113,42.8,3.2,33.1,9.9,117,27,0,94,65,0,0,51,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"130","1114","Anbar","Heet","Mualmeen",42.8137,33.6423,2802,467,0,228,0,492,0,0,0,0,1114,42.8,3.2,33.1,9.9,116,28,0,96,66,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"131","1115","Anbar","Heet","Al A'wasel",42.820795,33.642989,918,153,0,318,0,366,0,0,0,0,1115,42.8,3.2,33.1,9.9,115,27,0,94,65,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"132","1116","Anbar","Heet","Al Khudha",42.820795,33.642989,756,126,0,0,0,198,0,0,0,0,1116,42.8,3.2,33.1,9.9,115,27,0,94,65,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"133","1117","Anbar","Heet","Al-Khaldiyah",42.820795,33.642989,1194,199,0,0,0,174,0,0,0,0,1117,42.8,3.2,33.1,9.9,115,27,0,94,65,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"134","1118","Anbar","Heet","Al-Ma'mora",42.820795,33.642989,1932,322,0,0,0,192,0,0,0,0,1118,42.8,3.2,33.1,9.9,115,27,0,94,65,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"135","1119","Anbar","Heet","Al-Qalqalah",42.820795,33.642989,444,74,0,0,0,0,0,0,0,0,1119,42.8,3.2,33.1,9.9,115,27,0,94,65,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"136","112","Basrah","Basrah","Hai al-antesar",47.799444,30.535,6,1,0,0,0,0,0,0,0,0,112,41.3,6.9,33.5,13.6,150,33,0,94,86,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"137","1120","Anbar","Heet","Al-Sikak",42.820795,33.642989,1026,171,0,0,0,450,0,0,0,0,1120,42.8,3.2,33.1,9.9,115,27,0,94,65,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"138","1121","Anbar","Heet","Binan",42.820795,33.642989,1716,286,0,0,0,120,0,0,0,0,1121,42.8,3.2,33.1,9.9,115,27,0,94,65,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"139","1122","Anbar","Heet","Hay Al-Sina'y",42.820795,33.642989,1320,220,0,0,0,1320,0,0,0,0,1122,42.8,3.2,33.1,9.9,115,27,0,94,65,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"140","1123","Anbar","Heet","Al-muabdiyat",42.847127,33.646034,1122,187,0,0,0,282,0,0,0,0,1123,42.8,3.2,33.1,9.9,117,27,0,94,65,0,0,51,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"141","1124","Anbar","Heet","Basair",42.814266,33.647554,2160,360,0,0,0,300,0,0,0,0,1124,42.8,3.2,33.1,9.9,116,28,0,96,66,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"142","1125","Anbar","Heet","Al Baker",42.827943,33.651228,5658,943,0,0,0,540,0,0,0,0,1125,42.8,3.2,33.1,9.9,117,27,0,94,65,0,0,51,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"143","1126","Anbar","Falluja","Al-Cettak",43.693096,33.651864,4668,778,0,54,0,168,4176,60,0,0,1126,43.5,3.8,33.5,10.6,137,23,0,82,66,0,0,65,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"144","1127","Anbar","Heet","Al-Bustamiyah",42.797249,33.652378,126,21,0,0,0,0,0,0,0,0,1127,42.8,3.2,33.1,10,115,27,0,94,65,0,0,50,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"145","1128","Diyala","Baladrooz","Qazaneya",45.545,33.6564,156,26,0,0,0,0,0,0,0,0,1128,43.8,4.7,33.5,11.5,272,58,0,97,153,0,0,151,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"146","1129","Baghdad","Karkh","Al Tarmiya Center",44.390423,33.661975,600,100,0,0,0,0,0,0,0,0,1129,43.6,4.4,33.6,11.2,166,30,0,89,86,0,0,84,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"147","113","Basrah","Basrah","Door Al Dubbat",47.78916667,30.53638889,54,9,0,0,0,0,0,0,0,0,113,41.2,6.9,33.5,13.6,150,33,0,94,86,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"148","1130","Baghdad","Karkh","Al-Abayechi - 1",44.390423,33.661975,252,42,0,0,0,0,0,0,0,42,1130,43.6,4.4,33.6,11.2,166,30,0,89,86,0,0,84,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"149","1131","Baghdad","Tarmia","Al-Abayechi - 10",44.390423,33.661975,180,30,0,0,0,0,0,0,0,0,1131,43.6,4.4,33.6,11.2,166,30,0,89,86,0,0,84,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"150","1132","Anbar","Heet","Qanan",42.79735,33.662678,180,30,0,0,0,0,0,0,0,0,1132,42.8,3.1,33.1,10,116,27,0,95,65,0,0,51,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"151","1133","Anbar","Heet","Maskhan",42.77,33.68,402,67,0,0,0,42,0,0,0,0,1133,42.7,3.1,33,9.8,117,27,0,94,64,0,0,52,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"152","1134","Anbar","Heet","Hay Al-Zuhoor",42.47861111,33.68638889,1032,172,0,0,0,132,0,0,0,0,1134,41.9,2.4,32.3,9.1,115,22,0,87,56,0,0,54,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"153","1135","Diyala","Al-Khalis","Jadidat Al Shat village",44.4351,33.6919,246,41,0,0,0,0,0,0,0,0,1135,43.7,4.4,33.7,11.3,171,31,0,86,88,0,0,87,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"154","1136","Diyala","Ba'quba","Al A'bara",44.45,33.7,642,107,0,0,0,0,0,0,0,0,1136,43.8,4.5,33.7,11.3,172,31,0,87,89,0,0,88,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"155","1137","Anbar","Heet","A'mirah",42.79214,33.703645,108,18,0,0,0,0,0,0,0,0,1137,42.7,3.1,33,9.8,118,27,0,95,65,0,0,52,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"156","1138","Anbar","Heet","Manazil",42.771718,33.704429,360,60,0,0,0,0,0,0,0,0,1138,42.8,3.2,33.1,9.9,116,26,0,93,63,0,0,52,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"157","1139","Anbar","Heet","Al Rees",42.753416,33.7057,168,28,0,0,0,0,0,0,0,0,1139,42.7,3.1,33.1,9.9,116,26,0,93,63,0,0,52,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"158","114","Basrah","Basrah","Hai al-bato_l",47.781389,30.536389,6,1,0,0,0,0,0,0,0,0,114,41.3,6.9,33.5,13.6,149,34,0,94,86,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"159","1140","Diyala","Ba'quba","Hay Al-Mualimeen - Shahid wadah",44.6132,33.723,36,6,0,0,0,0,0,0,0,0,1140,43.8,4.6,33.7,11.4,182,34,0,88,96,0,0,95,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"160","1141","Baghdad","Tarmia","Al Rawad",44.257653,33.730422,606,101,0,0,0,0,0,66,0,0,1141,43.7,4.4,33.7,11.2,162,29,0,86,82,0,0,81,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"161","1142","Anbar","Heet","Al Sardiyah",42.716144,33.732866,360,60,0,0,0,0,0,0,0,0,1142,42.6,3.1,33,9.8,114,25,0,89,60,0,0,51,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"162","1143","Diyala","Baladrooz","Mandali",45.53,33.74,2178,363,0,0,0,0,0,0,0,240,1143,43.7,4.6,33.4,11.4,286,61,0,98,161,0,0,158,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"163","1144","Anbar","Heet","Al Sa'dan",42.745073,33.746754,264,44,0,0,0,0,0,0,0,0,1144,42.7,3.1,33,9.7,117,25,0,91,62,0,0,53,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"164","1145","Diyala","Ba'quba","Al Tahreer",44.64,33.75,852,142,0,0,0,0,0,0,0,0,1145,43.8,4.6,33.7,11.4,185,35,0,90,98,0,0,98,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"165","1146","Diyala","Ba'quba","Katoon 7000",44.599589,33.754936,0,0,0,0,0,0,0,0,0,0,1146,43.8,4.5,33.7,11.3,183,34,0,89,96,0,0,96,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"166","1147","Diyala","Ba'quba","Mu'skar Sa'ad Village",44.6742,33.7572,948,158,0,0,0,0,0,348,0,0,1147,43.8,4.6,33.7,11.4,188,35,0,91,99,0,0,99,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"167","1148","Anbar","Heet","Bani Khazraj",42.730246,33.762962,600,100,0,0,0,228,0,0,0,0,1148,42.6,3,33,9.7,119,25,0,92,62,0,0,54,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"168","1149","Diyala","Al-Khalis","Hibhib",44.49,33.78,708,118,0,0,0,0,0,0,0,0,1149,43.8,4.5,33.8,11.3,177,32,0,90,92,0,0,92,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"169","115","Basrah","Basrah","5 Miles",47.764197,30.538814,114,19,12,0,0,0,0,0,0,0,115,41.3,6.8,33.5,13.6,150,34,0,95,87,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"170","1150","Anbar","Heet","Al Hitan",42.732874,33.781982,48,8,0,0,0,0,0,0,0,0,1150,42.6,3,33,9.7,119,25,0,92,62,0,0,54,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"171","1151","Diyala","Ba'quba","Al Hawidar",44.627538,33.797987,42,7,0,0,0,0,0,0,0,0,1151,43.8,4.7,33.7,11.4,187,35,0,91,99,0,0,99,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"172","1152","Diyala","Al-Muqdadiya","Al Miqdadiya Center",44.7156,33.8364,5886,981,0,0,0,0,0,0,0,0,1152,43.9,4.8,33.8,11.5,194,37,0,89,104,0,0,104,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"173","1153","Anbar","Heet","Hay Al-Sadiq",42.59836368,33.84574074,678,113,0,0,12,198,0,0,0,0,1153,42.4,2.8,32.8,9.5,117,23,0,89,57,0,0,55,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"174","1154","Salah al-Din","Al-Fares","Hay Al Hussien",44.227631,33.848992,0,0,0,0,0,0,0,0,0,0,1154,43.7,4.4,33.6,11.1,164,30,0,87,83,0,0,83,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"175","1155","Salah al-Din","Al-Fares","Hay Al Sadrayn",44.229843,33.848992,0,0,0,0,0,0,0,0,0,0,1155,43.7,4.4,33.6,11.1,164,30,0,87,83,0,0,83,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"176","1156","Salah al-Din","Al-Fares","Hay al Zahra'a 204",44.233375,33.849887,0,0,0,0,0,0,0,0,0,0,1156,43.8,4.4,33.8,11.1,164,30,0,87,83,0,0,83,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"177","1157","Salah al-Din","Al-Fares","Hay Al Jam'yah 207",44.233267,33.850046,0,0,0,0,0,0,0,0,0,0,1157,43.8,4.4,33.8,11.1,164,30,0,87,83,0,0,83,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"178","1158","Anbar","Heet","Samalah",42.6,33.86,162,27,0,0,0,30,0,0,0,0,1158,42.5,2.8,32.8,9.5,117,22,0,88,57,0,0,56,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"179","1159","Anbar","Heet","Hay Al Salam",42.52131,33.870199,426,71,0,0,0,102,0,0,0,0,1159,42.2,2.7,32.7,9.3,116,21,0,86,56,0,0,56,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"180","116","Basrah","Basrah","AL Qiziza",47.75305556,30.53916667,18,3,0,0,0,0,0,0,0,0,116,41.5,6.7,33.6,13.5,149,34,0,94,86,0,0,84,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"181","1160","Anbar","Heet","Al-A'liyah",42.521591,33.87339,192,32,0,0,0,24,0,0,0,0,1160,42.2,2.7,32.7,9.3,116,21,0,86,56,0,0,56,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"182","1161","Anbar","Heet","Al-Jananiyah",42.521591,33.87339,234,39,0,0,0,54,0,0,0,0,1161,42.2,2.7,32.7,9.3,116,21,0,86,56,0,0,56,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"183","1162","Anbar","Heet","Al-Jawa'nah",42.521591,33.87339,228,38,0,42,0,54,0,0,0,0,1162,42.2,2.7,32.7,9.3,116,21,0,86,56,0,0,56,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"184","1163","Anbar","Heet","Al-Qutiniyah",42.521591,33.87339,174,29,0,0,0,48,0,0,0,0,1163,42.2,2.7,32.7,9.3,116,21,0,86,56,0,0,56,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"185","1164","Anbar","Heet","Duweliyah",42.521591,33.87339,198,33,0,0,0,48,0,0,0,0,1164,42.2,2.7,32.7,9.3,116,21,0,86,56,0,0,56,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"186","1165","Anbar","Heet","Zakhikhah",42.521591,33.87339,1008,168,0,0,0,258,0,0,0,0,1165,42.2,2.7,32.7,9.3,116,21,0,86,56,0,0,56,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"187","1166","Anbar","Heet","Al-Mashhad",42.523774,33.87669,2442,407,0,0,54,462,0,0,0,0,1166,42.2,2.6,32.6,9.3,119,22,0,89,57,0,0,57,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"188","1167","Anbar","Heet","Hay Al Khadraa",42.525905,33.881144,684,114,0,36,0,90,0,0,0,0,1167,42.3,2.7,32.7,9.3,119,22,0,89,57,0,0,57,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"189","1168","Diyala","Al-Khalis","Albu Bali",44.5391,33.8816,90,15,0,0,0,0,0,0,0,0,1168,43.8,4.6,33.7,11.4,184,34,0,88,97,0,0,97,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"190","1169","Anbar","Heet","Hay Al Hurriya",42.524752,33.885179,1410,235,0,0,0,144,0,0,0,0,1169,42.2,2.6,32.6,9.2,120,22,0,81,58,0,0,58,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"191","117","Basrah","Shatt Al-Arab","Hay al-jami_a",47.865278,30.54,102,17,0,0,0,0,0,0,0,0,117,41.7,6.9,33.7,13.6,154,33,0,95,88,0,0,86,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"192","1170","Anbar","Heet","Qaryat Al-Dolab",42.615119,33.888175,780,130,0,0,0,102,0,0,0,0,1170,42.5,2.8,32.8,9.4,119,22,0,89,57,0,0,57,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"193","1171","Anbar","Heet","Hay Al-Sirajiyah",42.7099,33.892074,474,79,0,0,18,36,0,0,0,0,1171,42.5,2.9,32.8,9.5,122,23,0,84,60,0,0,58,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"194","1172","Anbar","Heet","Al Jazerah",42.573295,33.902137,324,54,0,0,0,0,0,0,0,0,1172,42.3,2.6,32.7,9.2,121,22,0,82,58,0,0,58,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"195","1173","Anbar","Heet","Jubbah",42.55,33.91,486,81,0,0,0,72,0,0,0,0,1173,42.3,2.6,32.7,9.2,120,22,0,81,58,0,0,58,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"196","1174","Diyala","Al-Muqdadiya","Abu Saydah",44.78,33.91,144,24,0,0,0,0,0,0,0,0,1174,44,4.8,33.9,11.5,201,39,0,93,109,0,0,109,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"197","1175","Anbar","Heet","Al-Mujama' Al-Sakani",42.532077,33.915774,912,152,0,96,0,96,0,0,0,0,1175,42.3,2.7,32.7,9.3,118,21,0,88,57,0,0,57,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"198","1176","Diyala","Al-Khalis","Al Salam",44.715,33.935,468,78,0,0,0,0,0,0,0,0,1176,43.9,4.7,33.8,11.4,198,38,0,92,107,0,0,107,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"199","1177","Salah al-Din","Balad","Al-Is'haqi",44.2083,33.937631,0,0,0,0,0,0,0,0,0,0,1177,43.8,4.4,33.7,11.1,165,31,0,88,84,0,0,84,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"200","1178","Diyala","Al-Khalis","Al Dojama",44.413,33.977,150,25,0,0,0,0,0,0,0,0,1178,43.9,4.6,33.8,11.2,180,35,0,86,94,0,0,94,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"201","1179","Anbar","Heet","Sawar",42.56,33.98,210,35,0,0,0,42,0,0,0,0,1179,42.2,2.7,32.7,9.2,124,22,0,82,60,0,0,60,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"202","118","Basrah","Basrah","AL Mowafaqiah",47.766062,30.543126,96,16,0,0,0,0,0,0,0,0,118,41.2,6.9,33.4,13.6,150,34,0,95,87,0,0,85,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"203","1180","Anbar","Heet","Hay Al-Askari",43.02055556,33.98555556,2268,378,0,228,30,312,0,0,0,0,1180,42.9,3.3,33.1,9.9,132,23,0,81,63,0,0,63,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"204","1181","Anbar","Heet","Hay Al-Khudhir",43.01111111,33.9875,1140,190,0,402,18,204,0,0,0,0,1181,42.8,3.2,33.1,9.8,132,23,0,81,63,0,0,63,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"205","1182","Salah al-Din","Balad","Al-Haweeja Al bahriya",44.145278,34.016389,0,0,0,0,0,0,0,0,0,0,1182,43.7,4.4,33.8,11,164,32,0,88,84,0,0,84,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"206","1183","Salah al-Din","Balad","Yathrib - Al Jam'yah",44.149778,34.017842,144,24,0,0,0,0,0,0,0,0,1183,43.8,4.4,33.8,11,165,33,0,89,85,0,0,85,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"207","1184","Anbar","Haditha","Al-Mutanabi",42.410826,34.018881,630,105,0,0,0,0,0,0,0,0,1184,42.1,2.4,32.5,9,123,23,0,81,62,0,0,62,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"208","1185","Anbar","Haditha","Albu Hayat",42.410826,34.018881,2088,348,0,120,0,0,0,0,0,0,1185,42.1,2.4,32.5,9,123,23,0,81,62,0,0,62,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"209","1186","Anbar","Haditha","Haqlaniyah - Al shuhada'a",42.410826,34.018881,738,123,0,0,0,0,0,0,0,0,1186,42.1,2.4,32.5,9,123,23,0,81,62,0,0,62,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"210","1187","Anbar","Haditha","Hay Al Haqlaniyah Qadim",42.410826,34.018881,1104,184,0,0,0,0,0,72,0,0,1187,42.1,2.4,32.5,9,123,23,0,81,62,0,0,62,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"211","1188","Anbar","Haditha","Hay K 28",42.410826,34.018881,498,83,0,0,0,0,0,0,0,0,1188,42.1,2.4,32.5,9,123,23,0,81,62,0,0,62,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"212","1189","Anbar","Haditha","Zaghdan",42.410826,34.018881,414,69,0,0,0,0,0,0,0,0,1189,42.1,2.4,32.5,9,123,23,0,81,62,0,0,62,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"213","119","Basrah","Basrah","Door as-sailo_",47.8175,30.543333,6,1,0,0,0,0,0,0,0,0,119,41.3,6.9,33.5,13.6,152,33,0,95,87,0,0,86,"40 to 45°C","5 to 10°C","30 to 35°C","10 to 15°C"
"214","1190","Anbar","Heet","Al A'mrah",42.476101,34.02123,78,13,0,0,0,0,0,0,0,0,1190,42.1,2.4,32.5,9,126,23,0,83,62,0,0,62,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"215","1191","Diyala","Al-Khalis","Al Hadid",44.5380354,34.02136521,696,116,0,0,0,150,0,0,0,0,1191,43.9,4.7,33.8,11.3,190,37,0,92,101,0,0,101,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"216","1192","Diyala","Al-Khalis","Arab Sha'non",44.5380354,34.02136521,36,6,0,0,0,0,0,0,0,0,1192,43.9,4.7,33.8,11.3,190,37,0,92,101,0,0,101,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
"217","1193","Anbar","Haditha","Al Khaldiyah Village",42.415888,34.022311,318,53,0,0,0,0,0,0,0,0,1193,42.1,2.4,32.5,9,123,23,0,81,62,0,0,62,"40 to 45°C","0 to 5°C","30 to 35°C","5 to 10°C"
"218","1194","Salah al-Din","Balad","Albu Farraj",44.11873,34.038703,150,25,0,0,0,0,0,0,0,0,1194,43.7,4.4,33.8,11,166,33,0,88,85,0,0,85,"40 to 45°C","0 to 5°C","30 to 35°C","10 to 15°C"
